test_num,pinned_thread,thread1,thread2,thread1_rep_1_wins,thread1_rep_2_wins,thread1_rep_3_wins,thread2_rep_1_wins,thread2_rep_2_wins,thread2_rep_3_wins,thread1_total_wins,thread2_total_wins,total
14,25,13,29,501,500,500,499,500,500,1501,1499,3000
14,26,13,29,500,502,500,500,498,500,1502,1498,3000
14,27,13,29,501,499,500,499,501,500,1500,1500,3000
14,28,13,29,498,502,501,502,498,499,1501,1499,3000
14,29,13,29,501,500,501,499,500,499,1502,1498,3000
14,30,13,29,498,501,501,502,499,499,1500,1500,3000
14,31,13,29,501,500,500,499,500,500,1501,1499,3000
14,0,14,30,501,502,502,499,498,498,1505,1495,3000
14,1,14,30,504,495,500,496,505,500,1499,1501,3000
14,2,14,30,498,498,500,502,502,500,1496,1504,3000
14,3,14,30,501,497,497,499,503,503,1495,1505,3000
14,4,14,30,503,506,496,497,494,504,1505,1495,3000
14,5,14,30,496,502,502,504,498,498,1500,1500,3000
14,6,14,30,500,503,502,500,497,498,1505,1495,3000
14,7,14,30,497,502,499,503,498,501,1498,1502,3000
14,8,14,30,500,500,501,500,500,499,1501,1499,3000
14,9,14,30,500,501,501,500,499,499,1502,1498,3000
14,10,14,30,499,499,499,501,501,501,1497,1503,3000
14,11,14,30,502,501,500,498,499,500,1503,1497,3000
14,12,14,30,501,500,499,499,500,501,1500,1500,3000
14,13,14,30,501,500,500,499,500,500,1501,1499,3000
14,14,14,30,500,450,500,500,550,500,1450,1550,3000
14,15,14,30,500,500,501,500,500,499,1501,1499,3000
14,16,14,30,501,506,500,499,494,500,1507,1493,3000
14,17,14,30,498,501,500,502,499,500,1499,1501,3000
14,18,14,30,500,503,499,500,497,501,1502,1498,3000
14,19,14,30,498,501,502,502,499,498,1501,1499,3000
14,20,14,30,502,500,506,498,500,494,1508,1492,3000
14,21,14,30,500,504,504,500,496,496,1508,1492,3000
14,22,14,30,503,499,499,497,501,501,1501,1499,3000
14,23,14,30,501,498,499,499,502,501,1498,1502,3000
14,24,14,30,501,500,501,499,500,499,1502,1498,3000
14,25,14,30,500,501,499,500,499,501,1500,1500,3000
14,26,14,30,500,501,501,500,499,499,1502,1498,3000
14,27,14,30,501,501,497,499,499,503,1499,1501,3000
14,28,14,30,498,501,500,502,499,500,1499,1501,3000
14,29,14,30,500,501,501,500,499,499,1502,1498,3000
14,30,14,30,500,500,501,500,500,499,1501,1499,3000
14,31,14,30,501,499,501,499,501,499,1501,1499,3000
14,0,15,31,504,498,502,496,502,498,1504,1496,3000
14,1,15,31,498,498,498,502,502,502,1494,1506,3000
14,2,15,31,495,506,496,505,494,504,1497,1503,3000
14,3,15,31,501,499,493,499,501,507,1493,1507,3000
14,4,15,31,501,503,504,499,497,496,1508,1492,3000
14,5,15,31,495,499,500,505,501,500,1494,1506,3000
14,6,15,31,501,494,502,499,506,498,1497,1503,3000
14,7,15,31,495,500,506,505,500,494,1501,1499,3000
14,8,15,31,501,500,502,499,500,498,1503,1497,3000
14,9,15,31,501,502,501,499,498,499,1504,1496,3000
14,10,15,31,501,500,502,499,500,498,1503,1497,3000
14,11,15,31,500,501,501,500,499,499,1502,1498,3000
14,12,15,31,501,501,501,499,499,499,1503,1497,3000
14,13,15,31,499,502,499,501,498,501,1500,1500,3000
14,14,15,31,500,502,502,500,498,498,1504,1496,3000
14,15,15,31,500,500,501,500,500,499,1501,1499,3000
14,16,15,31,505,499,492,495,501,508,1496,1504,3000
14,17,15,31,501,503,501,499,497,499,1505,1495,3000
14,18,15,31,496,508,499,504,492,501,1503,1497,3000
14,19,15,31,499,497,503,501,503,497,1499,1501,3000
14,20,15,31,503,497,495,497,503,505,1495,1505,3000
14,21,15,31,500,500,504,500,500,496,1504,1496,3000
14,22,15,31,496,501,500,504,499,500,1497,1503,3000
14,23,15,31,503,502,502,497,498,498,1507,1493,3000
14,24,15,31,501,501,502,499,499,498,1504,1496,3000
14,25,15,31,501,500,500,499,500,500,1501,1499,3000
14,26,15,31,500,503,502,500,497,498,1505,1495,3000
14,27,15,31,500,500,502,500,500,498,1502,1498,3000
14,28,15,31,499,501,500,501,499,500,1500,1500,3000
14,29,15,31,499,502,501,501,498,499,1502,1498,3000
14,30,15,31,500,501,504,500,499,496,1505,1495,3000
14,31,15,31,500,696,498,500,304,502,1694,1306,3000
15,0,0,16,500,501,498,500,499,502,1499,1501,3000
15,1,0,16,499,501,500,501,499,500,1500,1500,3000
15,2,0,16,503,500,501,497,500,499,1504,1496,3000
15,3,0,16,499,500,499,501,500,501,1498,1502,3000
15,4,0,16,501,501,501,499,499,499,1503,1497,3000
15,5,0,16,501,500,500,499,500,500,1501,1499,3000
15,6,0,16,500,500,501,500,500,499,1501,1499,3000
15,7,0,16,500,499,503,500,501,497,1502,1498,3000
15,8,0,16,501,497,501,499,503,499,1499,1501,3000
15,9,0,16,501,502,500,499,498,500,1503,1497,3000
15,10,0,16,502,502,501,498,498,499,1505,1495,3000
15,11,0,16,501,500,502,499,500,498,1503,1497,3000
15,12,0,16,502,500,501,498,500,499,1503,1497,3000
15,13,0,16,502,501,498,498,499,502,1501,1499,3000
15,14,0,16,496,502,497,504,498,503,1495,1505,3000
15,15,0,16,494,502,501,506,498,499,1497,1503,3000
15,16,0,16,851,502,501,149,498,499,1854,1146,3000
15,17,0,16,501,500,500,499,500,500,1501,1499,3000
15,18,0,16,502,500,500,498,500,500,1502,1498,3000
15,19,0,16,499,500,498,501,500,502,1497,1503,3000
15,20,0,16,500,497,502,500,503,498,1499,1501,3000
15,21,0,16,498,500,501,502,500,499,1499,1501,3000
15,22,0,16,499,500,502,501,500,498,1501,1499,3000
15,23,0,16,499,499,501,501,501,499,1499,1501,3000
15,24,0,16,504,497,505,496,503,495,1506,1494,3000
15,25,0,16,496,502,496,504,498,504,1494,1506,3000
15,26,0,16,500,502,501,500,498,499,1503,1497,3000
15,27,0,16,502,500,497,498,500,503,1499,1501,3000
15,28,0,16,501,499,500,499,501,500,1500,1500,3000
15,29,0,16,501,499,503,499,501,497,1503,1497,3000
15,30,0,16,500,499,502,500,501,498,1501,1499,3000
15,31,0,16,508,500,497,492,500,503,1505,1495,3000
15,0,1,17,501,499,499,499,501,501,1499,1501,3000
15,1,1,17,502,474,499,498,526,501,1475,1525,3000
15,2,1,17,500,499,499,500,501,501,1498,1502,3000
15,3,1,17,501,501,500,499,499,500,1502,1498,3000
15,4,1,17,501,501,502,499,499,498,1504,1496,3000
15,5,1,17,504,500,499,496,500,501,1503,1497,3000
15,6,1,17,500,499,500,500,501,500,1499,1501,3000
15,7,1,17,497,499,501,503,501,499,1497,1503,3000
15,8,1,17,517,489,503,483,511,497,1509,1491,3000
15,9,1,17,501,499,494,499,501,506,1494,1506,3000
15,10,1,17,499,502,503,501,498,497,1504,1496,3000
15,11,1,17,503,507,499,497,493,501,1509,1491,3000
15,12,1,17,502,493,499,498,507,501,1494,1506,3000
15,13,1,17,504,501,498,496,499,502,1503,1497,3000
15,14,1,17,501,507,501,499,493,499,1509,1491,3000
15,15,1,17,502,510,501,498,490,499,1513,1487,3000
15,16,1,17,499,501,502,501,499,498,1502,1498,3000
15,17,1,17,517,501,500,483,499,500,1518,1482,3000
15,18,1,17,502,501,500,498,499,500,1503,1497,3000
15,19,1,17,500,499,499,500,501,501,1498,1502,3000
15,20,1,17,501,498,500,499,502,500,1499,1501,3000
15,21,1,17,499,496,500,501,504,500,1495,1505,3000
15,22,1,17,503,500,501,497,500,499,1504,1496,3000
15,23,1,17,499,501,501,501,499,499,1501,1499,3000
15,24,1,17,498,498,500,502,502,500,1496,1504,3000
15,25,1,17,501,501,498,499,499,502,1500,1500,3000
15,26,1,17,498,501,499,502,499,501,1498,1502,3000
15,27,1,17,501,499,501,499,501,499,1501,1499,3000
15,28,1,17,499,503,500,501,497,500,1502,1498,3000
15,29,1,17,496,496,499,504,504,501,1491,1509,3000
15,30,1,17,500,507,501,500,493,499,1508,1492,3000
15,31,1,17,503,503,500,497,497,500,1506,1494,3000
15,0,2,18,500,499,501,500,501,499,1500,1500,3000
15,1,2,18,500,501,501,500,499,499,1502,1498,3000
15,2,2,18,485,497,89,515,503,911,1071,1929,3000
15,3,2,18,502,503,501,498,497,499,1506,1494,3000
15,4,2,18,501,501,499,499,499,501,1501,1499,3000
15,5,2,18,499,501,500,501,499,500,1500,1500,3000
15,6,2,18,500,499,499,500,501,501,1498,1502,3000
15,7,2,18,499,499,503,501,501,497,1501,1499,3000
15,8,2,18,497,502,503,503,498,497,1502,1498,3000
15,9,2,18,497,508,498,503,492,502,1503,1497,3000
15,10,2,18,502,500,496,498,500,504,1498,1502,3000
15,11,2,18,500,500,504,500,500,496,1504,1496,3000
15,12,2,18,495,492,502,505,508,498,1489,1511,3000
15,13,2,18,499,501,506,501,499,494,1506,1494,3000
15,14,2,18,500,500,502,500,500,498,1502,1498,3000
15,15,2,18,502,500,503,498,500,497,1505,1495,3000
15,16,2,18,500,500,501,500,500,499,1501,1499,3000
15,17,2,18,500,502,502,500,498,498,1504,1496,3000
15,18,2,18,500,992,500,500,8,500,1992,1008,3000
15,19,2,18,499,501,501,501,499,499,1501,1499,3000
15,20,2,18,503,499,499,497,501,501,1501,1499,3000
15,21,2,18,501,498,501,499,502,499,1500,1500,3000
15,22,2,18,501,502,503,499,498,497,1506,1494,3000
15,23,2,18,499,501,500,501,499,500,1500,1500,3000
15,24,2,18,490,503,503,510,497,497,1496,1504,3000
15,25,2,18,502,508,497,498,492,503,1507,1493,3000
15,26,2,18,502,499,501,498,501,499,1502,1498,3000
15,27,2,18,505,498,491,495,502,509,1494,1506,3000
15,28,2,18,500,503,499,500,497,501,1502,1498,3000
15,29,2,18,501,504,501,499,496,499,1506,1494,3000
15,30,2,18,500,505,498,500,495,502,1503,1497,3000
15,31,2,18,503,501,503,497,499,497,1507,1493,3000
15,0,3,19,500,501,501,500,499,499,1502,1498,3000
15,1,3,19,501,503,498,499,497,502,1502,1498,3000
15,2,3,19,500,499,501,500,501,499,1500,1500,3000
15,3,3,19,501,498,500,499,502,500,1499,1501,3000
15,4,3,19,501,500,501,499,500,499,1502,1498,3000
15,5,3,19,500,500,498,500,500,502,1498,1502,3000
15,6,3,19,500,500,501,500,500,499,1501,1499,3000
15,7,3,19,501,498,500,499,502,500,1499,1501,3000
15,8,3,19,500,506,501,500,494,499,1507,1493,3000
15,9,3,19,500,496,506,500,504,494,1502,1498,3000
15,10,3,19,511,504,501,489,496,499,1516,1484,3000
15,11,3,19,501,499,503,499,501,497,1503,1497,3000
15,12,3,19,495,513,499,505,487,501,1507,1493,3000
15,13,3,19,501,500,501,499,500,499,1502,1498,3000
15,14,3,19,501,499,500,499,501,500,1500,1500,3000
15,15,3,19,502,495,500,498,505,500,1497,1503,3000
15,16,3,19,500,499,503,500,501,497,1502,1498,3000
15,17,3,19,502,505,499,498,495,501,1506,1494,3000
15,18,3,19,499,500,503,501,500,497,1502,1498,3000
15,19,3,19,500,501,500,500,499,500,1501,1499,3000
15,20,3,19,500,501,500,500,499,500,1501,1499,3000
15,21,3,19,501,500,503,499,500,497,1504,1496,3000
15,22,3,19,500,499,501,500,501,499,1500,1500,3000
15,23,3,19,501,500,501,499,500,499,1502,1498,3000
15,24,3,19,497,497,501,503,503,499,1495,1505,3000
15,25,3,19,500,499,499,500,501,501,1498,1502,3000
15,26,3,19,500,498,499,500,502,501,1497,1503,3000
15,27,3,19,497,500,504,503,500,496,1501,1499,3000
15,28,3,19,504,499,502,496,501,498,1505,1495,3000
15,29,3,19,498,508,501,502,492,499,1507,1493,3000
15,30,3,19,502,505,499,498,495,501,1506,1494,3000
15,31,3,19,503,503,500,497,497,500,1506,1494,3000
15,0,4,20,499,501,501,501,499,499,1501,1499,3000
15,1,4,20,503,500,500,497,500,500,1503,1497,3000
15,2,4,20,500,499,502,500,501,498,1501,1499,3000
15,3,4,20,500,498,502,500,502,498,1500,1500,3000
15,4,4,20,470,7,501,530,993,499,978,2022,3000
15,5,4,20,501,498,501,499,502,499,1500,1500,3000
15,6,4,20,500,500,500,500,500,500,1500,1500,3000
15,7,4,20,500,502,501,500,498,499,1503,1497,3000
15,8,4,20,502,501,500,498,499,500,1503,1497,3000
15,9,4,20,499,497,508,501,503,492,1504,1496,3000
15,10,4,20,513,498,500,487,502,500,1511,1489,3000
15,11,4,20,510,503,501,490,497,499,1514,1486,3000
15,12,4,20,501,503,499,499,497,501,1503,1497,3000
15,13,4,20,506,507,505,494,493,495,1518,1482,3000
15,14,4,20,499,496,504,501,504,496,1499,1501,3000
15,15,4,20,499,498,504,501,502,496,1501,1499,3000
15,16,4,20,501,498,500,499,502,500,1499,1501,3000
15,17,4,20,502,501,500,498,499,500,1503,1497,3000
15,18,4,20,500,500,501,500,500,499,1501,1499,3000
15,19,4,20,500,500,499,500,500,501,1499,1501,3000
15,20,4,20,991,545,500,9,455,500,2036,964,3000
15,21,4,20,500,500,499,500,500,501,1499,1501,3000
15,22,4,20,501,501,500,499,499,500,1502,1498,3000
15,23,4,20,500,500,502,500,500,498,1502,1498,3000
15,24,4,20,498,501,497,502,499,503,1496,1504,3000
15,25,4,20,503,501,504,497,499,496,1508,1492,3000
15,26,4,20,500,496,505,500,504,495,1501,1499,3000
15,27,4,20,499,489,496,501,511,504,1484,1516,3000
15,28,4,20,505,498,500,495,502,500,1503,1497,3000
15,29,4,20,496,506,499,504,494,501,1501,1499,3000
15,30,4,20,500,504,497,500,496,503,1501,1499,3000
15,31,4,20,495,501,501,505,499,499,1497,1503,3000
15,0,5,21,498,500,501,502,500,499,1499,1501,3000
15,1,5,21,501,502,499,499,498,501,1502,1498,3000
15,2,5,21,499,500,500,501,500,500,1499,1501,3000
15,3,5,21,501,502,501,499,498,499,1504,1496,3000
15,4,5,21,502,501,500,498,499,500,1503,1497,3000
15,5,5,21,500,6,500,500,994,500,1006,1994,3000
15,6,5,21,499,501,502,501,499,498,1502,1498,3000
15,7,5,21,502,501,501,498,499,499,1504,1496,3000
15,8,5,21,504,501,507,496,499,493,1512,1488,3000
15,9,5,21,500,499,499,500,501,501,1498,1502,3000
15,10,5,21,505,502,505,495,498,495,1512,1488,3000
15,11,5,21,502,501,503,498,499,497,1506,1494,3000
15,12,5,21,501,503,506,499,497,494,1510,1490,3000
15,13,5,21,506,511,495,494,489,505,1512,1488,3000
15,14,5,21,497,501,501,503,499,499,1499,1501,3000
15,15,5,21,498,509,504,502,491,496,1511,1489,3000
15,16,5,21,499,501,502,501,499,498,1502,1498,3000
15,17,5,21,499,499,501,501,501,499,1499,1501,3000
15,18,5,21,498,501,502,502,499,498,1501,1499,3000
15,19,5,21,500,500,500,500,500,500,1500,1500,3000
15,20,5,21,501,501,499,499,499,501,1501,1499,3000
15,21,5,21,500,500,500,500,500,500,1500,1500,3000
15,22,5,21,497,501,501,503,499,499,1499,1501,3000
15,23,5,21,498,500,500,502,500,500,1498,1502,3000
15,24,5,21,500,499,499,500,501,501,1498,1502,3000
15,25,5,21,503,500,500,497,500,500,1503,1497,3000
15,26,5,21,505,500,501,495,500,499,1506,1494,3000
15,27,5,21,501,503,501,499,497,499,1505,1495,3000
15,28,5,21,502,497,503,498,503,497,1502,1498,3000
15,29,5,21,496,499,497,504,501,503,1492,1508,3000
15,30,5,21,496,502,494,504,498,506,1492,1508,3000
15,31,5,21,499,500,502,501,500,498,1501,1499,3000
15,0,6,22,499,503,501,501,497,499,1503,1497,3000
15,1,6,22,503,501,501,497,499,499,1505,1495,3000
15,2,6,22,502,501,500,498,499,500,1503,1497,3000
15,3,6,22,498,500,501,502,500,499,1499,1501,3000
15,4,6,22,501,501,499,499,499,501,1501,1499,3000
15,5,6,22,501,499,503,499,501,497,1503,1497,3000
15,6,6,22,438,500,500,562,500,500,1438,1562,3000
15,7,6,22,501,499,501,499,501,499,1501,1499,3000
15,8,6,22,500,499,503,500,501,497,1502,1498,3000
15,9,6,22,502,500,500,498,500,500,1502,1498,3000
15,10,6,22,502,510,499,498,490,501,1511,1489,3000
15,11,6,22,504,501,492,496,499,508,1497,1503,3000
15,12,6,22,497,500,496,503,500,504,1493,1507,3000
15,13,6,22,491,499,501,509,501,499,1491,1509,3000
15,14,6,22,501,503,501,499,497,499,1505,1495,3000
15,15,6,22,500,505,501,500,495,499,1506,1494,3000
15,16,6,22,500,499,501,500,501,499,1500,1500,3000
15,17,6,22,501,499,504,499,501,496,1504,1496,3000
15,18,6,22,500,500,500,500,500,500,1500,1500,3000
15,19,6,22,500,500,500,500,500,500,1500,1500,3000
15,20,6,22,501,501,499,499,499,501,1501,1499,3000
15,21,6,22,502,501,502,498,499,498,1505,1495,3000
15,22,6,22,500,500,745,500,500,255,1745,1255,3000
15,23,6,22,500,500,500,500,500,500,1500,1500,3000
15,24,6,22,500,501,501,500,499,499,1502,1498,3000
15,25,6,22,501,504,500,499,496,500,1505,1495,3000
15,26,6,22,498,498,500,502,502,500,1496,1504,3000
15,27,6,22,500,509,502,500,491,498,1511,1489,3000
15,28,6,22,499,497,500,501,503,500,1496,1504,3000
15,29,6,22,503,503,502,497,497,498,1508,1492,3000
15,30,6,22,498,501,505,502,499,495,1504,1496,3000
15,31,6,22,503,501,504,497,499,496,1508,1492,3000
15,0,7,23,499,498,500,501,502,500,1497,1503,3000
15,1,7,23,501,500,501,499,500,499,1502,1498,3000
15,2,7,23,500,501,500,500,499,500,1501,1499,3000
15,3,7,23,499,499,500,501,501,500,1498,1502,3000
15,4,7,23,499,500,501,501,500,499,1500,1500,3000
15,5,7,23,501,499,502,499,501,498,1502,1498,3000
15,6,7,23,500,500,501,500,500,499,1501,1499,3000
15,7,7,23,210,328,489,790,672,511,1027,1973,3000
15,8,7,23,501,502,500,499,498,500,1503,1497,3000
15,9,7,23,503,496,501,497,504,499,1500,1500,3000
15,10,7,23,498,510,499,502,490,501,1507,1493,3000
15,11,7,23,500,496,509,500,504,491,1505,1495,3000
15,12,7,23,499,497,495,501,503,505,1491,1509,3000
15,13,7,23,495,501,504,505,499,496,1500,1500,3000
15,14,7,23,488,501,501,512,499,499,1490,1510,3000
15,15,7,23,498,501,501,502,499,499,1500,1500,3000
15,16,7,23,499,501,501,501,499,499,1501,1499,3000
15,17,7,23,500,501,503,500,499,497,1504,1496,3000
15,18,7,23,500,501,500,500,499,500,1501,1499,3000
15,19,7,23,503,499,501,497,501,499,1503,1497,3000
15,20,7,23,500,501,501,500,499,499,1502,1498,3000
15,21,7,23,500,500,501,500,500,499,1501,1499,3000
15,22,7,23,501,500,500,499,500,500,1501,1499,3000
15,23,7,23,499,506,500,501,494,500,1505,1495,3000
15,24,7,23,496,502,493,504,498,507,1491,1509,3000
15,25,7,23,503,516,503,497,484,497,1522,1478,3000
15,26,7,23,500,501,501,500,499,499,1502,1498,3000
15,27,7,23,500,502,495,500,498,505,1497,1503,3000
15,28,7,23,497,501,502,503,499,498,1500,1500,3000
15,29,7,23,502,500,504,498,500,496,1506,1494,3000
15,30,7,23,500,497,500,500,503,500,1497,1503,3000
15,31,7,23,501,512,500,499,488,500,1513,1487,3000
15,0,8,24,495,500,502,505,500,498,1497,1503,3000
15,1,8,24,502,499,496,498,501,504,1497,1503,3000
15,2,8,24,504,500,498,496,500,502,1502,1498,3000
15,3,8,24,499,503,502,501,497,498,1504,1496,3000
15,4,8,24,501,498,509,499,502,491,1508,1492,3000
15,5,8,24,498,505,501,502,495,499,1504,1496,3000
15,6,8,24,502,499,501,498,501,499,1502,1498,3000
15,7,8,24,502,502,500,498,498,500,1504,1496,3000
15,8,8,24,491,500,486,509,500,514,1477,1523,3000
15,9,8,24,499,501,500,501,499,500,1500,1500,3000
15,10,8,24,501,500,499,499,500,501,1500,1500,3000
15,11,8,24,502,500,500,498,500,500,1502,1498,3000
15,12,8,24,501,501,501,499,499,499,1503,1497,3000
15,13,8,24,501,500,502,499,500,498,1503,1497,3000
15,14,8,24,497,500,501,503,500,499,1498,1502,3000
15,15,8,24,500,500,501,500,500,499,1501,1499,3000
15,16,8,24,503,495,495,497,505,505,1493,1507,3000
15,17,8,24,498,501,499,502,499,501,1498,1502,3000
15,18,8,24,494,501,500,506,499,500,1495,1505,3000
15,19,8,24,498,497,512,502,503,488,1507,1493,3000
15,20,8,24,502,501,497,498,499,503,1500,1500,3000
15,21,8,24,497,501,500,503,499,500,1498,1502,3000
15,22,8,24,501,500,506,499,500,494,1507,1493,3000
15,23,8,24,503,491,495,497,509,505,1489,1511,3000
15,24,8,24,500,501,500,500,499,500,1501,1499,3000
15,25,8,24,499,499,500,501,501,500,1498,1502,3000
15,26,8,24,500,500,499,500,500,501,1499,1501,3000
15,27,8,24,500,501,501,500,499,499,1502,1498,3000
15,28,8,24,501,501,498,499,499,502,1500,1500,3000
15,29,8,24,503,502,500,497,498,500,1505,1495,3000
15,30,8,24,502,499,501,498,501,499,1502,1498,3000
15,31,8,24,499,498,500,501,502,500,1497,1503,3000
15,0,9,25,500,500,503,500,500,497,1503,1497,3000
15,1,9,25,501,500,497,499,500,503,1498,1502,3000
15,2,9,25,501,508,503,499,492,497,1512,1488,3000
15,3,9,25,503,510,503,497,490,497,1516,1484,3000
15,4,9,25,498,502,502,502,498,498,1502,1498,3000
15,5,9,25,498,503,501,502,497,499,1502,1498,3000
15,6,9,25,502,502,499,498,498,501,1503,1497,3000
15,7,9,25,506,505,499,494,495,501,1510,1490,3000
15,8,9,25,501,498,502,499,502,498,1501,1499,3000
15,9,9,25,500,500,501,500,500,499,1501,1499,3000
15,10,9,25,501,502,502,499,498,498,1505,1495,3000
15,11,9,25,499,500,500,501,500,500,1499,1501,3000
15,12,9,25,501,501,500,499,499,500,1502,1498,3000
15,13,9,25,500,501,502,500,499,498,1503,1497,3000
15,14,9,25,501,502,500,499,498,500,1503,1497,3000
15,15,9,25,501,500,499,499,500,501,1500,1500,3000
15,16,9,25,500,502,501,500,498,499,1503,1497,3000
15,17,9,25,499,504,501,501,496,499,1504,1496,3000
15,18,9,25,504,502,501,496,498,499,1507,1493,3000
15,19,9,25,498,501,500,502,499,500,1499,1501,3000
15,20,9,25,504,501,500,496,499,500,1505,1495,3000
15,21,9,25,502,504,504,498,496,496,1510,1490,3000
15,22,9,25,501,505,501,499,495,499,1507,1493,3000
15,23,9,25,501,501,508,499,499,492,1510,1490,3000
15,24,9,25,502,498,501,498,502,499,1501,1499,3000
15,25,9,25,502,500,501,498,500,499,1503,1497,3000
15,26,9,25,505,501,501,495,499,499,1507,1493,3000
15,27,9,25,503,501,500,497,499,500,1504,1496,3000
15,28,9,25,501,499,499,499,501,501,1499,1501,3000
15,29,9,25,500,502,501,500,498,499,1503,1497,3000
15,30,9,25,501,500,501,499,500,499,1502,1498,3000
15,31,9,25,500,502,503,500,498,497,1505,1495,3000
15,0,10,26,500,498,494,500,502,506,1492,1508,3000
15,1,10,26,497,498,500,503,502,500,1495,1505,3000
15,2,10,26,506,491,497,494,509,503,1494,1506,3000
15,3,10,26,500,499,500,500,501,500,1499,1501,3000
15,4,10,26,506,497,496,494,503,504,1499,1501,3000
15,5,10,26,499,501,502,501,499,498,1502,1498,3000
15,6,10,26,500,495,495,500,505,505,1490,1510,3000
15,7,10,26,503,496,503,497,504,497,1502,1498,3000
15,8,10,26,501,501,500,499,499,500,1502,1498,3000
15,9,10,26,498,497,499,502,503,501,1494,1506,3000
15,10,10,26,500,501,500,500,499,500,1501,1499,3000
15,11,10,26,500,502,500,500,498,500,1502,1498,3000
15,12,10,26,501,499,501,499,501,499,1501,1499,3000
15,13,10,26,501,502,500,499,498,500,1503,1497,3000
15,14,10,26,500,503,500,500,497,500,1503,1497,3000
15,15,10,26,500,501,499,500,499,501,1500,1500,3000
15,16,10,26,507,501,509,493,499,491,1517,1483,3000
15,17,10,26,501,504,499,499,496,501,1504,1496,3000
15,18,10,26,506,504,498,494,496,502,1508,1492,3000
15,19,10,26,498,502,505,502,498,495,1505,1495,3000
15,20,10,26,503,497,499,497,503,501,1499,1501,3000
15,21,10,26,504,522,502,496,478,498,1528,1472,3000
15,22,10,26,499,501,501,501,499,499,1501,1499,3000
15,23,10,26,503,499,499,497,501,501,1501,1499,3000
15,24,10,26,499,500,500,501,500,500,1499,1501,3000
15,25,10,26,502,498,502,498,502,498,1502,1498,3000
15,26,10,26,691,500,500,309,500,500,1691,1309,3000
15,27,10,26,501,502,499,499,498,501,1502,1498,3000
15,28,10,26,499,502,500,501,498,500,1501,1499,3000
15,29,10,26,501,500,503,499,500,497,1504,1496,3000
15,30,10,26,501,501,502,499,499,498,1504,1496,3000
15,31,10,26,502,498,500,498,502,500,1500,1500,3000
15,0,11,27,499,500,501,501,500,499,1500,1500,3000
15,1,11,27,500,505,500,500,495,500,1505,1495,3000
15,2,11,27,505,498,499,495,502,501,1502,1498,3000
15,3,11,27,501,502,500,499,498,500,1503,1497,3000
15,4,11,27,499,502,497,501,498,503,1498,1502,3000
15,5,11,27,507,503,505,493,497,495,1515,1485,3000
15,6,11,27,497,503,500,503,497,500,1500,1500,3000
15,7,11,27,498,502,500,502,498,500,1500,1500,3000
15,8,11,27,500,501,502,500,499,498,1503,1497,3000
15,9,11,27,500,500,500,500,500,500,1500,1500,3000
15,10,11,27,500,501,501,500,499,499,1502,1498,3000
15,11,11,27,449,500,342,551,500,658,1291,1709,3000
15,12,11,27,502,500,501,498,500,499,1503,1497,3000
15,13,11,27,502,500,500,498,500,500,1502,1498,3000
15,14,11,27,501,501,503,499,499,497,1505,1495,3000
15,15,11,27,502,500,497,498,500,503,1499,1501,3000
15,16,11,27,495,489,508,505,511,492,1492,1508,3000
15,17,11,27,507,507,496,493,493,504,1510,1490,3000
15,18,11,27,508,498,496,492,502,504,1502,1498,3000
15,19,11,27,509,500,497,491,500,503,1506,1494,3000
15,20,11,27,501,501,500,499,499,500,1502,1498,3000
15,21,11,27,496,498,500,504,502,500,1494,1506,3000
15,22,11,27,503,499,497,497,501,503,1499,1501,3000
15,23,11,27,507,497,500,493,503,500,1504,1496,3000
15,24,11,27,502,500,500,498,500,500,1502,1498,3000
15,25,11,27,500,499,502,500,501,498,1501,1499,3000
15,26,11,27,501,500,501,499,500,499,1502,1498,3000
15,27,11,27,500,510,500,500,490,500,1510,1490,3000
15,28,11,27,502,503,502,498,497,498,1507,1493,3000
15,29,11,27,501,499,499,499,501,501,1499,1501,3000
15,30,11,27,498,499,503,502,501,497,1500,1500,3000
15,31,11,27,499,502,499,501,498,501,1500,1500,3000
15,0,12,28,496,507,499,504,493,501,1502,1498,3000
15,1,12,28,502,502,497,498,498,503,1501,1499,3000
15,2,12,28,506,498,498,494,502,502,1502,1498,3000
15,3,12,28,495,503,500,505,497,500,1498,1502,3000
15,4,12,28,508,499,499,492,501,501,1506,1494,3000
15,5,12,28,508,502,496,492,498,504,1506,1494,3000
15,6,12,28,500,499,500,500,501,500,1499,1501,3000
15,7,12,28,503,502,497,497,498,503,1502,1498,3000
15,8,12,28,499,499,498,501,501,502,1496,1504,3000
15,9,12,28,501,502,501,499,498,499,1504,1496,3000
15,10,12,28,501,503,501,499,497,499,1505,1495,3000
15,11,12,28,500,501,501,500,499,499,1502,1498,3000
15,12,12,28,502,498,499,498,502,501,1499,1501,3000
15,13,12,28,503,501,499,497,499,501,1503,1497,3000
15,14,12,28,501,501,500,499,499,500,1502,1498,3000
15,15,12,28,501,500,500,499,500,500,1501,1499,3000
15,16,12,28,501,502,515,499,498,485,1518,1482,3000
15,17,12,28,503,500,497,497,500,503,1500,1500,3000
15,18,12,28,492,498,498,508,502,502,1488,1512,3000
15,19,12,28,504,503,500,496,497,500,1507,1493,3000
15,20,12,28,500,501,500,500,499,500,1501,1499,3000
15,21,12,28,506,501,500,494,499,500,1507,1493,3000
15,22,12,28,511,499,499,489,501,501,1509,1491,3000
15,23,12,28,495,502,503,505,498,497,1500,1500,3000
