test_num,pinned_thread,thread1,thread2,thread1_wins,thread2_wins
14,20,4,36,503,497
14,21,4,36,502,498
14,22,4,36,500,500
14,23,4,36,500,500
14,24,4,36,500,500
14,25,4,36,500,500
14,26,4,36,502,498
14,27,4,36,500,500
14,28,4,36,500,500
14,29,4,36,501,499
14,30,4,36,502,498
14,31,4,36,499,501
14,32,4,36,502,498
14,33,4,36,503,497
14,34,4,36,500,500
14,35,4,36,502,498
14,36,4,36,678,322
14,37,4,36,499,501
14,38,4,36,499,501
14,39,4,36,502,498
14,40,4,36,501,499
14,41,4,36,501,499
14,42,4,36,500,500
14,43,4,36,500,500
14,44,4,36,500,500
14,45,4,36,496,504
14,46,4,36,500,500
14,47,4,36,500,500
14,48,4,36,501,499
14,49,4,36,500,500
14,50,4,36,500,500
14,51,4,36,496,504
14,52,4,36,500,500
14,53,4,36,500,500
14,54,4,36,500,500
14,55,4,36,501,499
14,56,4,36,500,500
14,57,4,36,501,499
14,58,4,36,500,500
14,59,4,36,502,498
14,60,4,36,500,500
14,61,4,36,504,496
14,62,4,36,499,501
14,63,4,36,498,502
14,0,5,37,502,498
14,1,5,37,500,500
14,2,5,37,499,501
14,3,5,37,499,501
14,4,5,37,501,499
14,5,5,37,500,500
14,6,5,37,498,502
14,7,5,37,499,501
14,8,5,37,501,499
14,9,5,37,500,500
14,10,5,37,504,496
14,11,5,37,500,500
14,12,5,37,500,500
14,13,5,37,500,500
14,14,5,37,498,502
14,15,5,37,500,500
14,16,5,37,502,498
14,17,5,37,500,500
14,18,5,37,484,516
14,19,5,37,500,500
14,20,5,37,492,508
14,21,5,37,499,501
14,22,5,37,498,502
14,23,5,37,502,498
14,24,5,37,500,500
14,25,5,37,499,501
14,26,5,37,501,499
14,27,5,37,503,497
14,28,5,37,501,499
14,29,5,37,500,500
14,30,5,37,500,500
14,31,5,37,499,501
14,32,5,37,500,500
14,33,5,37,502,498
14,34,5,37,510,490
14,35,5,37,501,499
14,36,5,37,504,496
14,37,5,37,500,500
14,38,5,37,500,500
14,39,5,37,500,500
14,40,5,37,499,501
14,41,5,37,498,502
14,42,5,37,502,498
14,43,5,37,501,499
14,44,5,37,500,500
14,45,5,37,500,500
14,46,5,37,497,503
14,47,5,37,502,498
14,48,5,37,500,500
14,49,5,37,501,499
14,50,5,37,503,497
14,51,5,37,500,500
14,52,5,37,500,500
14,53,5,37,502,498
14,54,5,37,497,503
14,55,5,37,501,499
14,56,5,37,502,498
14,57,5,37,501,499
14,58,5,37,494,506
14,59,5,37,500,500
14,60,5,37,502,498
14,61,5,37,499,501
14,62,5,37,503,497
14,63,5,37,501,499
14,0,6,38,499,501
14,1,6,38,500,500
14,2,6,38,500,500
14,3,6,38,491,509
14,4,6,38,500,500
14,5,6,38,501,499
14,6,6,38,500,500
14,7,6,38,503,497
14,8,6,38,502,498
14,9,6,38,498,502
14,10,6,38,500,500
14,11,6,38,501,499
14,12,6,38,500,500
14,13,6,38,500,500
14,14,6,38,498,502
14,15,6,38,494,506
14,16,6,38,500,500
14,17,6,38,502,498
14,18,6,38,502,498
14,19,6,38,501,499
14,20,6,38,499,501
14,21,6,38,499,501
14,22,6,38,501,499
14,23,6,38,501,499
14,24,6,38,502,498
14,25,6,38,497,503
14,26,6,38,499,501
14,27,6,38,501,499
14,28,6,38,500,500
14,29,6,38,504,496
14,30,6,38,500,500
14,31,6,38,499,501
14,32,6,38,500,500
14,33,6,38,502,498
14,34,6,38,501,499
14,35,6,38,509,491
14,36,6,38,501,499
14,37,6,38,501,499
14,38,6,38,500,500
14,39,6,38,503,497
14,40,6,38,500,500
14,41,6,38,501,499
14,42,6,38,500,500
14,43,6,38,501,499
14,44,6,38,500,500
14,45,6,38,499,501
14,46,6,38,501,499
14,47,6,38,499,501
14,48,6,38,499,501
14,49,6,38,500,500
14,50,6,38,501,499
14,51,6,38,500,500
14,52,6,38,501,499
14,53,6,38,500,500
14,54,6,38,500,500
14,55,6,38,499,501
14,56,6,38,500,500
14,57,6,38,500,500
14,58,6,38,500,500
14,59,6,38,494,506
14,60,6,38,499,501
14,61,6,38,502,498
14,62,6,38,502,498
14,63,6,38,498,502
14,0,7,39,497,503
14,1,7,39,501,499
14,2,7,39,501,499
14,3,7,39,500,500
14,4,7,39,498,502
14,5,7,39,501,499
14,6,7,39,501,499
14,7,7,39,500,500
14,8,7,39,501,499
14,9,7,39,501,499
14,10,7,39,503,497
14,11,7,39,500,500
14,12,7,39,499,501
14,13,7,39,500,500
14,14,7,39,501,499
14,15,7,39,501,499
14,16,7,39,502,498
14,17,7,39,500,500
14,18,7,39,503,497
14,19,7,39,501,499
14,20,7,39,500,500
14,21,7,39,500,500
14,22,7,39,505,495
14,23,7,39,500,500
14,24,7,39,501,499
14,25,7,39,501,499
14,26,7,39,493,507
14,27,7,39,502,498
14,28,7,39,502,498
14,29,7,39,500,500
14,30,7,39,493,507
14,31,7,39,503,497
14,32,7,39,499,501
14,33,7,39,501,499
14,34,7,39,499,501
14,35,7,39,500,500
14,36,7,39,503,497
14,37,7,39,499,501
14,38,7,39,500,500
14,39,7,39,500,500
14,40,7,39,506,494
14,41,7,39,501,499
14,42,7,39,500,500
14,43,7,39,500,500
14,44,7,39,500,500
14,45,7,39,501,499
14,46,7,39,501,499
14,47,7,39,500,500
14,48,7,39,502,498
14,49,7,39,499,501
14,50,7,39,502,498
14,51,7,39,503,497
14,52,7,39,500,500
14,53,7,39,501,499
14,54,7,39,501,499
14,55,7,39,500,500
14,56,7,39,498,502
14,57,7,39,499,501
14,58,7,39,501,499
14,59,7,39,501,499
14,60,7,39,501,499
14,61,7,39,501,499
14,62,7,39,499,501
14,63,7,39,500,500
14,0,8,40,500,500
14,1,8,40,497,503
14,2,8,40,501,499
14,3,8,40,500,500
14,4,8,40,501,499
14,5,8,40,501,499
14,6,8,40,500,500
14,7,8,40,502,498
14,8,8,40,500,500
14,9,8,40,503,497
14,10,8,40,501,499
14,11,8,40,502,498
14,12,8,40,500,500
14,13,8,40,503,497
14,14,8,40,501,499
14,15,8,40,501,499
14,16,8,40,502,498
14,17,8,40,500,500
14,18,8,40,502,498
14,19,8,40,501,499
14,20,8,40,499,501
14,21,8,40,499,501
14,22,8,40,499,501
14,23,8,40,502,498
14,24,8,40,505,495
14,25,8,40,502,498
14,26,8,40,501,499
14,27,8,40,501,499
14,28,8,40,502,498
14,29,8,40,497,503
14,30,8,40,501,499
14,31,8,40,498,502
14,32,8,40,500,500
14,33,8,40,497,503
14,34,8,40,501,499
14,35,8,40,501,499
14,36,8,40,500,500
14,37,8,40,504,496
14,38,8,40,499,501
14,39,8,40,500,500
14,40,8,40,500,500
14,41,8,40,502,498
14,42,8,40,500,500
14,43,8,40,499,501
14,44,8,40,500,500
14,45,8,40,500,500
14,46,8,40,499,501
14,47,8,40,499,501
14,48,8,40,503,497
14,49,8,40,502,498
14,50,8,40,500,500
14,51,8,40,500,500
14,52,8,40,500,500
14,53,8,40,502,498
14,54,8,40,499,501
14,55,8,40,503,497
14,56,8,40,502,498
14,57,8,40,502,498
14,58,8,40,500,500
14,59,8,40,497,503
14,60,8,40,500,500
14,61,8,40,498,502
14,62,8,40,500,500
14,63,8,40,494,506
14,0,9,41,501,499
14,1,9,41,499,501
14,2,9,41,502,498
14,3,9,41,500,500
14,4,9,41,502,498
14,5,9,41,501,499
14,6,9,41,499,501
14,7,9,41,499,501
14,8,9,41,500,500
14,9,9,41,500,500
14,10,9,41,503,497
14,11,9,41,500,500
14,12,9,41,500,500
14,13,9,41,500,500
14,14,9,41,500,500
14,15,9,41,501,499
14,16,9,41,500,500
14,17,9,41,502,498
14,18,9,41,500,500
14,19,9,41,501,499
14,20,9,41,499,501
14,21,9,41,501,499
14,22,9,41,494,506
14,23,9,41,499,501
14,24,9,41,501,499
14,25,9,41,500,500
14,26,9,41,500,500
14,27,9,41,500,500
14,28,9,41,500,500
14,29,9,41,500,500
14,30,9,41,500,500
14,31,9,41,499,501
14,32,9,41,502,498
14,33,9,41,498,502
14,34,9,41,499,501
14,35,9,41,500,500
14,36,9,41,501,499
14,37,9,41,502,498
14,38,9,41,500,500
14,39,9,41,501,499
14,40,9,41,501,499
14,41,9,41,500,500
14,42,9,41,501,499
14,43,9,41,500,500
14,44,9,41,501,499
14,45,9,41,501,499
14,46,9,41,495,505
14,47,9,41,500,500
14,48,9,41,500,500
14,49,9,41,500,500
14,50,9,41,501,499
14,51,9,41,500,500
14,52,9,41,501,499
14,53,9,41,501,499
14,54,9,41,498,502
14,55,9,41,501,499
14,56,9,41,500,500
14,57,9,41,503,497
14,58,9,41,499,501
14,59,9,41,500,500
14,60,9,41,498,502
14,61,9,41,500,500
14,62,9,41,503,497
14,63,9,41,501,499
14,0,10,42,502,498
14,1,10,42,501,499
14,2,10,42,502,498
14,3,10,42,499,501
14,4,10,42,502,498
14,5,10,42,501,499
14,6,10,42,500,500
14,7,10,42,501,499
14,8,10,42,501,499
14,9,10,42,500,500
14,10,10,42,501,499
14,11,10,42,502,498
14,12,10,42,499,501
14,13,10,42,502,498
14,14,10,42,503,497
14,15,10,42,502,498
14,16,10,42,502,498
14,17,10,42,500,500
14,18,10,42,500,500
14,19,10,42,502,498
14,20,10,42,500,500
14,21,10,42,501,499
14,22,10,42,502,498
14,23,10,42,498,502
14,24,10,42,502,498
14,25,10,42,500,500
14,26,10,42,499,501
14,27,10,42,499,501
14,28,10,42,499,501
14,29,10,42,501,499
14,30,10,42,500,500
14,31,10,42,506,494
14,32,10,42,502,498
14,33,10,42,505,495
14,34,10,42,502,498
14,35,10,42,497,503
14,36,10,42,500,500
14,37,10,42,500,500
14,38,10,42,500,500
14,39,10,42,500,500
14,40,10,42,500,500
14,41,10,42,502,498
14,42,10,42,500,500
14,43,10,42,500,500
14,44,10,42,501,499
14,45,10,42,499,501
14,46,10,42,501,499
14,47,10,42,501,499
14,48,10,42,500,500
14,49,10,42,498,502
14,50,10,42,501,499
14,51,10,42,500,500
14,52,10,42,501,499
14,53,10,42,502,498
14,54,10,42,500,500
14,55,10,42,500,500
14,56,10,42,501,499
14,57,10,42,501,499
14,58,10,42,501,499
14,59,10,42,504,496
14,60,10,42,499,501
14,61,10,42,499,501
14,62,10,42,500,500
14,63,10,42,502,498
14,0,11,43,499,501
14,1,11,43,500,500
14,2,11,43,499,501
14,3,11,43,499,501
14,4,11,43,500,500
14,5,11,43,501,499
14,6,11,43,498,502
14,7,11,43,502,498
14,8,11,43,499,501
14,9,11,43,503,497
14,10,11,43,500,500
14,11,11,43,500,500
14,12,11,43,503,497
14,13,11,43,500,500
14,14,11,43,507,493
14,15,11,43,503,497
14,16,11,43,499,501
14,17,11,43,501,499
14,18,11,43,501,499
14,19,11,43,500,500
14,20,11,43,499,501
14,21,11,43,500,500
14,22,11,43,498,502
14,23,11,43,502,498
14,24,11,43,501,499
14,25,11,43,500,500
14,26,11,43,499,501
14,27,11,43,499,501
14,28,11,43,500,500
14,29,11,43,501,499
14,30,11,43,499,501
14,31,11,43,501,499
14,32,11,43,499,501
14,33,11,43,500,500
14,34,11,43,497,503
14,35,11,43,501,499
14,36,11,43,498,502
14,37,11,43,500,500
14,38,11,43,500,500
14,39,11,43,500,500
14,40,11,43,504,496
14,41,11,43,500,500
14,42,11,43,500,500
14,43,11,43,500,500
14,44,11,43,498,502
14,45,11,43,500,500
14,46,11,43,500,500
14,47,11,43,501,499
14,48,11,43,505,495
14,49,11,43,500,500
14,50,11,43,499,501
14,51,11,43,500,500
14,52,11,43,500,500
14,53,11,43,496,504
14,54,11,43,503,497
14,55,11,43,499,501
14,56,11,43,501,499
14,57,11,43,500,500
14,58,11,43,500,500
14,59,11,43,501,499
14,60,11,43,500,500
14,61,11,43,501,499
14,62,11,43,499,501
14,63,11,43,498,502
14,0,12,44,501,499
14,1,12,44,500,500
14,2,12,44,501,499
14,3,12,44,505,495
14,4,12,44,502,498
14,5,12,44,500,500
14,6,12,44,500,500
14,7,12,44,499,501
14,8,12,44,499,501
14,9,12,44,498,502
14,10,12,44,501,499
14,11,12,44,500,500
14,12,12,44,500,500
14,13,12,44,497,503
14,14,12,44,502,498
14,15,12,44,499,501
14,16,12,44,501,499
14,17,12,44,500,500
14,18,12,44,498,502
14,19,12,44,494,506
14,20,12,44,501,499
14,21,12,44,501,499
14,22,12,44,500,500
14,23,12,44,496,504
14,24,12,44,500,500
14,25,12,44,496,504
14,26,12,44,500,500
14,27,12,44,498,502
14,28,12,44,500,500
14,29,12,44,502,498
14,30,12,44,500,500
14,31,12,44,502,498
14,32,12,44,502,498
14,33,12,44,503,497
14,34,12,44,500,500
14,35,12,44,500,500
14,36,12,44,500,500
14,37,12,44,501,499
14,38,12,44,500,500
14,39,12,44,502,498
14,40,12,44,500,500
14,41,12,44,502,498
14,42,12,44,499,501
14,43,12,44,494,506
14,44,12,44,500,500
14,45,12,44,501,499
14,46,12,44,502,498
14,47,12,44,501,499
14,48,12,44,500,500
14,49,12,44,499,501
14,50,12,44,499,501
14,51,12,44,503,497
14,52,12,44,500,500
14,53,12,44,501,499
14,54,12,44,498,502
14,55,12,44,502,498
14,56,12,44,499,501
14,57,12,44,501,499
14,58,12,44,501,499
14,59,12,44,499,501
14,60,12,44,500,500
14,61,12,44,502,498
14,62,12,44,500,500
14,63,12,44,503,497
14,0,13,45,502,498
14,1,13,45,498,502
14,2,13,45,501,499
14,3,13,45,500,500
14,4,13,45,498,502
14,5,13,45,499,501
14,6,13,45,497,503
14,7,13,45,499,501
14,8,13,45,502,498
14,9,13,45,500,500
14,10,13,45,502,498
14,11,13,45,500,500
14,12,13,45,499,501
14,13,13,45,500,500
14,14,13,45,498,502
14,15,13,45,500,500
14,16,13,45,502,498
14,17,13,45,500,500
14,18,13,45,502,498
14,19,13,45,499,501
14,20,13,45,503,497
14,21,13,45,500,500
14,22,13,45,503,497
14,23,13,45,502,498
14,24,13,45,496,504
14,25,13,45,500,500
14,26,13,45,501,499
14,27,13,45,501,499
14,28,13,45,508,492
14,29,13,45,501,499
14,30,13,45,500,500
14,31,13,45,500,500
14,32,13,45,501,499
14,33,13,45,500,500
14,34,13,45,503,497
14,35,13,45,500,500
14,36,13,45,499,501
14,37,13,45,499,501
14,38,13,45,495,505
14,39,13,45,500,500
14,40,13,45,499,501
14,41,13,45,500,500
14,42,13,45,497,503
14,43,13,45,500,500
14,44,13,45,498,502
14,45,13,45,500,500
14,46,13,45,501,499
14,47,13,45,499,501
14,48,13,45,498,502
14,49,13,45,500,500
14,50,13,45,502,498
14,51,13,45,500,500
14,52,13,45,501,499
14,53,13,45,504,496
14,54,13,45,500,500
14,55,13,45,508,492
14,56,13,45,504,496
14,57,13,45,500,500
14,58,13,45,500,500
14,59,13,45,499,501
14,60,13,45,499,501
14,61,13,45,500,500
14,62,13,45,498,502
14,63,13,45,500,500
14,0,14,46,501,499
14,1,14,46,500,500
14,2,14,46,500,500
14,3,14,46,500,500
14,4,14,46,504,496
14,5,14,46,489,511
14,6,14,46,500,500
14,7,14,46,502,498
14,8,14,46,500,500
14,9,14,46,501,499
14,10,14,46,500,500
14,11,14,46,500,500
14,12,14,46,500,500
14,13,14,46,500,500
14,14,14,46,500,500
14,15,14,46,504,496
14,16,14,46,500,500
14,17,14,46,499,501
14,18,14,46,500,500
14,19,14,46,496,504
14,20,14,46,500,500
14,21,14,46,473,527
14,22,14,46,497,503
14,23,14,46,504,496
14,24,14,46,502,498
14,25,14,46,502,498
14,26,14,46,502,498
14,27,14,46,503,497
14,28,14,46,501,499
14,29,14,46,502,498
14,30,14,46,501,499
14,31,14,46,503,497
14,32,14,46,500,500
14,33,14,46,498,502
14,34,14,46,500,500
14,35,14,46,501,499
14,36,14,46,499,501
14,37,14,46,502,498
14,38,14,46,499,501
14,39,14,46,501,499
14,40,14,46,500,500
14,41,14,46,494,506
14,42,14,46,502,498
14,43,14,46,501,499
14,44,14,46,498,502
14,45,14,46,502,498
14,46,14,46,500,500
14,47,14,46,504,496
14,48,14,46,500,500
14,49,14,46,500,500
14,50,14,46,500,500
14,51,14,46,500,500
14,52,14,46,500,500
14,53,14,46,501,499
14,54,14,46,499,501
14,55,14,46,501,499
14,56,14,46,500,500
14,57,14,46,502,498
14,58,14,46,500,500
14,59,14,46,502,498
14,60,14,46,499,501
14,61,14,46,498,502
14,62,14,46,500,500
14,63,14,46,494,506
14,0,15,47,500,500
14,1,15,47,500,500
14,2,15,47,499,501
14,3,15,47,500,500
14,4,15,47,502,498
14,5,15,47,499,501
14,6,15,47,498,502
14,7,15,47,501,499
14,8,15,47,492,508
14,9,15,47,499,501
14,10,15,47,499,501
14,11,15,47,500,500
14,12,15,47,497,503
14,13,15,47,500,500
14,14,15,47,501,499
14,15,15,47,500,500
14,16,15,47,499,501
14,17,15,47,499,501
14,18,15,47,502,498
14,19,15,47,501,499
14,20,15,47,495,505
14,21,15,47,499,501
14,22,15,47,501,499
14,23,15,47,500,500
14,24,15,47,499,501
14,25,15,47,499,501
14,26,15,47,500,500
14,27,15,47,500,500
14,28,15,47,501,499
14,29,15,47,499,501
14,30,15,47,500,500
14,31,15,47,501,499
14,32,15,47,501,499
14,33,15,47,501,499
14,34,15,47,499,501
14,35,15,47,500,500
14,36,15,47,501,499
14,37,15,47,500,500
14,38,15,47,500,500
14,39,15,47,500,500
14,40,15,47,502,498
14,41,15,47,500,500
14,42,15,47,500,500
14,43,15,47,500,500
14,44,15,47,496,504
14,45,15,47,498,502
14,46,15,47,498,502
14,47,15,47,500,500
14,48,15,47,503,497
14,49,15,47,499,501
14,50,15,47,499,501
14,51,15,47,500,500
14,52,15,47,500,500
14,53,15,47,500,500
14,54,15,47,498,502
14,55,15,47,500,500
14,56,15,47,499,501
14,57,15,47,502,498
14,58,15,47,501,499
14,59,15,47,502,498
14,60,15,47,498,502
14,61,15,47,500,500
14,62,15,47,502,498
14,63,15,47,500,500
14,0,16,48,500,500
14,1,16,48,502,498
14,2,16,48,501,499
14,3,16,48,500,500
14,4,16,48,500,500
14,5,16,48,499,501
14,6,16,48,500,500
14,7,16,48,501,499
14,8,16,48,499,501
14,9,16,48,502,498
14,10,16,48,500,500
14,11,16,48,505,495
14,12,16,48,500,500
14,13,16,48,501,499
14,14,16,48,501,499
14,15,16,48,502,498
14,16,16,48,500,500
14,17,16,48,505,495
14,18,16,48,500,500
14,19,16,48,501,499
14,20,16,48,500,500
14,21,16,48,503,497
14,22,16,48,503,497
14,23,16,48,495,505
14,24,16,48,500,500
14,25,16,48,503,497
14,26,16,48,500,500
14,27,16,48,503,497
14,28,16,48,500,500
14,29,16,48,489,511
14,30,16,48,500,500
14,31,16,48,492,508
14,32,16,48,499,501
14,33,16,48,501,499
14,34,16,48,499,501
14,35,16,48,493,507
14,36,16,48,500,500
14,37,16,48,500,500
14,38,16,48,499,501
14,39,16,48,501,499
14,40,16,48,501,499
14,41,16,48,500,500
14,42,16,48,500,500
14,43,16,48,499,501
14,44,16,48,500,500
14,45,16,48,500,500
14,46,16,48,500,500
14,47,16,48,503,497
14,48,16,48,500,500
14,49,16,48,500,500
14,50,16,48,502,498
14,51,16,48,502,498
14,52,16,48,500,500
14,53,16,48,494,506
14,54,16,48,500,500
14,55,16,48,499,501
14,56,16,48,499,501
14,57,16,48,500,500
14,58,16,48,500,500
14,59,16,48,498,502
14,60,16,48,502,498
14,61,16,48,499,501
14,62,16,48,500,500
14,63,16,48,497,503
14,0,17,49,501,499
14,1,17,49,500,500
14,2,17,49,500,500
14,3,17,49,500,500
14,4,17,49,501,499
14,5,17,49,500,500
14,6,17,49,502,498
14,7,17,49,500,500
14,8,17,49,502,498
14,9,17,49,500,500
14,10,17,49,499,501
14,11,17,49,501,499
14,12,17,49,503,497
14,13,17,49,499,501
14,14,17,49,500,500
14,15,17,49,500,500
14,16,17,49,499,501
14,17,17,49,500,500
14,18,17,49,500,500
14,19,17,49,499,501
14,20,17,49,503,497
14,21,17,49,500,500
14,22,17,49,501,499
14,23,17,49,499,501
14,24,17,49,500,500
14,25,17,49,501,499
14,26,17,49,504,496
14,27,17,49,500,500
14,28,17,49,496,504
14,29,17,49,501,499
14,30,17,49,503,497
14,31,17,49,500,500
14,32,17,49,500,500
14,33,17,49,500,500
14,34,17,49,500,500
14,35,17,49,500,500
14,36,17,49,503,497
14,37,17,49,500,500
14,38,17,49,503,497
14,39,17,49,500,500
14,40,17,49,500,500
14,41,17,49,500,500
14,42,17,49,498,502
14,43,17,49,499,501
14,44,17,49,499,501
14,45,17,49,500,500
14,46,17,49,500,500
14,47,17,49,500,500
14,48,17,49,497,503
14,49,17,49,500,500
14,50,17,49,500,500
14,51,17,49,500,500
14,52,17,49,508,492
14,53,17,49,499,501
14,54,17,49,500,500
14,55,17,49,500,500
14,56,17,49,502,498
14,57,17,49,500,500
14,58,17,49,499,501
14,59,17,49,500,500
14,60,17,49,500,500
14,61,17,49,499,501
14,62,17,49,501,499
14,63,17,49,500,500
14,0,18,50,501,499
14,1,18,50,501,499
14,2,18,50,500,500
14,3,18,50,499,501
14,4,18,50,500,500
14,5,18,50,493,507
14,6,18,50,500,500
14,7,18,50,493,507
14,8,18,50,502,498
14,9,18,50,502,498
14,10,18,50,500,500
14,11,18,50,499,501
14,12,18,50,499,501
14,13,18,50,502,498
14,14,18,50,500,500
14,15,18,50,502,498
14,16,18,50,501,499
14,17,18,50,495,505
14,18,18,50,500,500
14,19,18,50,498,502
14,20,18,50,499,501
14,21,18,50,499,501
14,22,18,50,497,503
14,23,18,50,502,498
14,24,18,50,500,500
14,25,18,50,501,499
14,26,18,50,500,500
14,27,18,50,504,496
14,28,18,50,500,500
14,29,18,50,500,500
14,30,18,50,500,500
14,31,18,50,501,499
14,32,18,50,501,499
14,33,18,50,499,501
14,34,18,50,500,500
14,35,18,50,500,500
14,36,18,50,500,500
14,37,18,50,500,500
14,38,18,50,500,500
14,39,18,50,503,497
14,40,18,50,500,500
14,41,18,50,497,503
14,42,18,50,501,499
14,43,18,50,499,501
14,44,18,50,499,501
14,45,18,50,502,498
14,46,18,50,501,499
14,47,18,50,500,500
14,48,18,50,499,501
14,49,18,50,498,502
14,50,18,50,500,500
14,51,18,50,503,497
14,52,18,50,501,499
14,53,18,50,500,500
14,54,18,50,501,499
14,55,18,50,501,499
14,56,18,50,499,501
14,57,18,50,508,492
14,58,18,50,500,500
14,59,18,50,503,497
14,60,18,50,500,500
14,61,18,50,501,499
14,62,18,50,500,500
14,63,18,50,500,500
14,0,19,51,504,496
14,1,19,51,499,501
14,2,19,51,502,498
14,3,19,51,501,499
14,4,19,51,503,497
14,5,19,51,501,499
14,6,19,51,501,499
14,7,19,51,500,500
14,8,19,51,502,498
14,9,19,51,501,499
14,10,19,51,499,501
14,11,19,51,501,499
14,12,19,51,497,503
14,13,19,51,501,499
14,14,19,51,502,498
14,15,19,51,499,501
14,16,19,51,499,501
14,17,19,51,502,498
14,18,19,51,498,502
14,19,19,51,500,500
14,20,19,51,499,501
14,21,19,51,501,499
14,22,19,51,495,505
14,23,19,51,500,500
14,24,19,51,499,501
14,25,19,51,501,499
14,26,19,51,501,499
14,27,19,51,500,500
14,28,19,51,499,501
14,29,19,51,497,503
14,30,19,51,503,497
14,31,19,51,500,500
14,32,19,51,499,501
14,33,19,51,500,500
14,34,19,51,502,498
14,35,19,51,498,502
14,36,19,51,501,499
14,37,19,51,500,500
14,38,19,51,501,499
14,39,19,51,500,500
14,40,19,51,499,501
14,41,19,51,500,500
14,42,19,51,500,500
14,43,19,51,497,503
14,44,19,51,500,500
14,45,19,51,502,498
14,46,19,51,501,499
14,47,19,51,499,501
14,48,19,51,500,500
14,49,19,51,500,500
14,50,19,51,499,501
14,51,19,51,500,500
14,52,19,51,498,502
14,53,19,51,505,495
14,54,19,51,499,501
14,55,19,51,501,499
14,56,19,51,502,498
14,57,19,51,501,499
14,58,19,51,497,503
14,59,19,51,500,500
14,60,19,51,501,499
14,61,19,51,499,501
14,62,19,51,499,501
14,63,19,51,500,500
14,0,20,52,500,500
14,1,20,52,503,497
14,2,20,52,500,500
14,3,20,52,499,501
14,4,20,52,501,499
14,5,20,52,496,504
14,6,20,52,500,500
14,7,20,52,500,500
14,8,20,52,500,500
14,9,20,52,512,488
14,10,20,52,500,500
14,11,20,52,500,500
14,12,20,52,500,500
14,13,20,52,501,499
14,14,20,52,500,500
14,15,20,52,493,507
14,16,20,52,500,500
14,17,20,52,500,500
14,18,20,52,501,499
14,19,20,52,500,500
14,20,20,52,500,500
14,21,20,52,502,498
14,22,20,52,501,499
14,23,20,52,495,505
14,24,20,52,504,496
14,25,20,52,500,500
14,26,20,52,500,500
14,27,20,52,500,500
14,28,20,52,500,500
14,29,20,52,502,498
14,30,20,52,499,501
14,31,20,52,499,501
14,32,20,52,500,500
14,33,20,52,501,499
14,34,20,52,502,498
14,35,20,52,500,500
14,36,20,52,500,500
14,37,20,52,498,502
14,38,20,52,500,500
14,39,20,52,501,499
14,40,20,52,500,500
14,41,20,52,492,508
14,42,20,52,499,501
14,43,20,52,502,498
14,44,20,52,500,500
14,45,20,52,494,506
14,46,20,52,500,500
14,47,20,52,500,500
14,48,20,52,500,500
14,49,20,52,503,497
14,50,20,52,501,499
14,51,20,52,501,499
14,52,20,52,500,500
14,53,20,52,495,505
14,54,20,52,499,501
14,55,20,52,505,495
14,56,20,52,500,500
14,57,20,52,501,499
14,58,20,52,501,499
14,59,20,52,499,501
14,60,20,52,500,500
14,61,20,52,502,498
14,62,20,52,500,500
14,63,20,52,496,504
14,0,21,53,499,501
14,1,21,53,499,501
14,2,21,53,499,501
14,3,21,53,500,500
14,4,21,53,499,501
14,5,21,53,501,499
14,6,21,53,502,498
14,7,21,53,500,500
14,8,21,53,499,501
14,9,21,53,500,500
14,10,21,53,499,501
14,11,21,53,500,500
14,12,21,53,501,499
14,13,21,53,501,499
14,14,21,53,498,502
14,15,21,53,500,500
14,16,21,53,499,501
14,17,21,53,499,501
14,18,21,53,502,498
14,19,21,53,500,500
14,20,21,53,500,500
14,21,21,53,500,500
14,22,21,53,497,503
14,23,21,53,501,499
14,24,21,53,500,500
14,25,21,53,500,500
14,26,21,53,507,493
14,27,21,53,500,500
14,28,21,53,502,498
14,29,21,53,499,501
14,30,21,53,499,501
14,31,21,53,502,498
14,32,21,53,502,498
14,33,21,53,500,500
14,34,21,53,501,499
14,35,21,53,500,500
14,36,21,53,504,496
14,37,21,53,500,500
14,38,21,53,501,499
14,39,21,53,499,501
14,40,21,53,498,502
14,41,21,53,500,500
14,42,21,53,498,502
14,43,21,53,500,500
14,44,21,53,501,499
14,45,21,53,501,499
14,46,21,53,504,496
14,47,21,53,502,498
14,48,21,53,500,500
14,49,21,53,500,500
14,50,21,53,502,498
14,51,21,53,499,501
14,52,21,53,501,499
14,53,21,53,500,500
14,54,21,53,500,500
14,55,21,53,500,500
14,56,21,53,501,499
14,57,21,53,500,500
14,58,21,53,500,500
14,59,21,53,499,501
14,60,21,53,498,502
14,61,21,53,499,501
14,62,21,53,500,500
14,63,21,53,500,500
14,0,22,54,500,500
14,1,22,54,504,496
14,2,22,54,500,500
14,3,22,54,500,500
14,4,22,54,500,500
14,5,22,54,501,499
14,6,22,54,500,500
14,7,22,54,500,500
14,8,22,54,501,499
14,9,22,54,500,500
14,10,22,54,500,500
14,11,22,54,504,496
14,12,22,54,499,501
14,13,22,54,500,500
14,14,22,54,501,499
14,15,22,54,502,498
14,16,22,54,499,501
14,17,22,54,499,501
14,18,22,54,500,500
14,19,22,54,502,498
14,20,22,54,500,500
14,21,22,54,497,503
14,22,22,54,500,500
14,23,22,54,501,499
14,24,22,54,500,500
14,25,22,54,502,498
14,26,22,54,501,499
14,27,22,54,503,497
14,28,22,54,500,500
14,29,22,54,502,498
14,30,22,54,501,499
