test_id,seed_thread,worker_thread,latency_b4,pfd_avg,pfd_min,pfd_max,pfd_std,pfd_absdev
34,12,8,98411.5,149.5,51.0,570.0,95.8,94.0
34,13,8,98535.7,163.5,51.0,405.0,109.0,107.1
34,14,8,98874.4,168.0,51.0,402.0,113.8,112.4
34,15,8,99010.5,188.4,0.0,462.0,131.4,127.5
34,16,8,103147.1,283.5,51.0,897.0,235.9,218.8
34,1,9,111957.2,233.8,51.0,1242.0,169.0,167.3
34,2,9,101859.6,209.3,51.0,1239.0,155.3,154.3
34,3,9,102721.0,220.4,51.0,1230.0,160.5,159.2
34,4,9,102766.2,220.9,51.0,1224.0,166.1,165.2
34,5,9,101981.0,215.4,51.0,1290.0,156.8,155.0
34,6,9,101685.1,197.7,51.0,939.0,142.4,141.6
34,7,9,102785.1,226.8,51.0,1191.0,167.3,166.0
34,8,9,98244.7,156.6,51.0,354.0,100.3,99.5
34,9,9,1358.1,62.4,57.0,111.0,1.9,1.2
34,10,9,99387.7,171.7,51.0,372.0,116.7,115.9
34,11,9,99403.7,156.9,51.0,360.0,102.1,101.4
34,12,9,99275.5,172.5,51.0,384.0,117.6,116.9
34,13,9,99521.4,162.9,51.0,369.0,107.8,106.9
34,14,9,98780.3,172.9,51.0,384.0,115.6,114.2
34,15,9,98498.3,146.9,51.0,351.0,91.8,91.3
34,16,9,102626.3,218.8,0.0,894.0,161.9,159.6
34,1,10,102407.7,240.7,0.0,1302.0,195.2,184.3
34,2,10,101901.7,216.8,51.0,1104.0,158.7,157.7
34,3,10,102409.5,229.9,51.0,876.0,166.5,165.5
34,4,10,101836.6,205.6,0.0,618.0,150.9,148.8
34,5,10,101846.4,211.1,51.0,1302.0,156.3,154.5
34,6,10,101792.0,203.9,51.0,630.0,149.3,147.8
34,7,10,101570.6,200.2,51.0,717.0,146.1,145.2
34,8,10,98342.6,167.7,51.0,462.0,114.1,113.7
34,9,10,98182.8,158.8,51.0,360.0,104.0,103.5
34,10,10,1357.0,62.5,57.0,141.0,1.9,1.1
34,11,10,98646.1,169.7,51.0,369.0,115.2,114.6
34,12,10,98272.5,165.6,51.0,375.0,111.0,110.3
34,13,10,98768.5,172.9,51.0,420.0,119.0,117.7
34,14,10,99357.3,182.7,51.0,998.0,120.2,118.7
34,15,10,100176.6,174.4,51.0,381.0,118.1,117.3
34,16,10,102450.9,227.4,0.0,1311.0,170.5,168.8
34,1,11,113456.8,216.8,51.0,1257.0,161.6,160.1
34,2,11,101681.4,209.0,0.0,1245.0,155.5,153.6
34,3,11,101585.6,201.2,0.0,612.0,146.9,146.2
34,4,11,102104.5,222.5,0.0,1263.0,168.1,166.9
34,5,11,102146.0,214.0,0.0,1209.0,159.4,158.1
34,6,11,102520.8,231.7,0.0,1320.0,164.6,162.9
34,7,11,102302.3,213.4,0.0,1281.0,159.2,157.8
34,8,11,98116.9,157.5,51.0,357.0,101.0,100.2
34,9,11,99023.3,182.0,0.0,408.0,127.4,126.4
34,10,11,98131.9,155.8,51.0,345.0,101.2,100.7
34,11,11,1359.9,62.8,57.0,117.0,2.1,1.2
34,12,11,98798.5,173.2,51.0,372.0,116.6,115.4
34,13,11,98966.3,160.4,0.0,910.0,105.4,104.1
34,14,11,98379.6,150.8,51.0,333.0,95.3,94.8
34,15,11,98890.8,164.8,51.0,402.0,110.3,109.9
34,16,11,102473.0,225.2,0.0,657.0,164.9,163.9
34,1,12,112081.6,209.1,51.0,846.0,154.1,153.1
34,2,12,101974.0,206.2,0.0,1239.0,149.2,147.8
34,3,12,102143.9,222.6,51.0,687.0,167.3,166.5
34,4,12,102223.5,220.2,51.0,648.0,160.2,159.1
34,5,12,101947.2,208.9,51.0,1239.0,154.9,153.5
34,6,12,101753.4,209.1,51.0,1206.0,149.3,147.9
34,7,12,101903.4,208.2,0.0,1266.0,152.8,151.9
34,8,12,98822.2,147.6,51.0,366.0,91.5,90.9
34,9,12,98343.2,156.0,51.0,420.0,100.9,100.4
34,10,12,98997.6,191.8,51.0,465.0,136.2,133.4
34,11,12,98860.6,171.4,51.0,369.0,114.0,112.9
34,12,12,1355.9,62.4,54.0,132.0,1.9,1.1
34,13,12,98862.5,172.6,51.0,408.0,115.4,114.2
34,14,12,98843.8,155.8,51.0,381.0,102.1,101.8
34,15,12,99601.9,188.6,51.0,402.0,132.1,128.7
34,16,12,102316.2,214.8,0.0,711.0,157.6,156.4
34,1,13,113667.1,203.5,51.0,621.0,147.8,146.7
34,2,13,101931.9,217.8,0.0,1215.0,154.6,153.1
34,3,13,101684.6,197.1,51.0,660.0,142.8,141.2
34,4,13,102117.4,209.3,0.0,1146.0,155.3,154.2
34,5,13,102815.4,223.9,51.0,1272.0,170.1,168.8
34,6,13,102839.6,230.7,51.0,639.0,166.6,165.2
34,7,13,102731.6,225.5,0.0,669.0,166.0,165.2
34,8,13,98236.0,155.6,51.0,504.0,101.1,100.6
34,9,13,98939.4,165.8,51.0,372.0,107.4,105.6
34,10,13,99033.2,167.1,48.0,378.0,116.1,115.2
34,11,13,99397.4,163.5,51.0,393.0,105.4,104.1
34,12,13,98835.3,171.4,52.0,409.0,115.3,114.6
34,13,13,1359.9,62.6,60.0,84.0,2.3,1.3
34,14,13,98834.4,160.2,51.0,348.0,105.8,105.4
34,15,13,98855.0,168.6,0.0,504.0,114.0,113.4
34,16,13,102537.3,224.8,51.0,1161.0,163.0,161.7
34,1,14,115047.4,226.5,0.0,696.0,170.4,169.3
34,2,14,101913.0,214.5,51.0,1311.0,159.7,158.8
34,3,14,102156.7,225.3,51.0,660.0,167.1,165.9
34,4,14,102057.0,220.2,51.0,744.0,159.3,158.6
34,5,14,102875.3,232.8,0.0,1302.0,171.8,168.8
34,6,14,101894.1,219.1,51.0,1188.0,159.9,158.5
34,7,14,101980.1,213.1,0.0,1287.0,154.9,153.8
34,8,14,98301.2,151.7,0.0,354.0,90.8,90.6
34,9,14,98887.0,173.7,0.0,402.0,119.0,118.4
34,10,14,98278.4,165.7,51.0,381.0,112.2,111.8
34,11,14,98808.3,175.0,51.0,438.0,119.4,118.3
34,12,14,98771.5,181.8,51.0,417.0,125.9,125.2
34,13,14,98974.7,172.1,0.0,393.0,115.0,113.6
34,14,14,1354.0,62.4,60.0,114.0,1.9,1.2
34,15,14,98840.2,156.8,51.0,459.0,101.9,101.4
34,16,14,102502.8,235.5,51.0,723.0,171.9,170.1
34,1,15,117780.0,214.3,51.0,747.0,156.8,154.8
34,2,15,102654.0,223.5,51.0,666.0,165.1,164.0
34,3,15,102207.0,216.1,51.0,1245.0,161.6,160.0
34,4,15,102041.5,210.5,51.0,1305.0,153.6,152.3
34,5,15,102670.6,222.3,51.0,1278.0,166.2,165.1
34,6,15,102694.1,222.4,51.0,1224.0,168.5,166.2
34,7,15,102709.1,223.9,0.0,1125.0,161.8,160.5
34,8,15,98237.8,160.4,51.0,357.0,104.9,104.4
34,9,15,98517.1,164.9,51.0,438.0,109.9,109.2
34,10,15,98944.7,170.9,51.0,405.0,115.8,115.2
34,11,15,98832.0,182.4,51.0,435.0,125.7,124.3
34,12,15,98927.0,172.6,51.0,375.0,116.2,115.0
34,13,15,99507.3,178.1,51.0,396.0,119.4,118.5
34,14,15,98927.8,169.6,51.0,417.0,115.3,114.6
34,15,15,1356.9,62.5,0.0,117.0,1.9,1.1
34,16,15,102021.4,209.7,0.0,1203.0,154.4,153.1
34,1,16,124184.5,176.9,0.0,402.0,120.8,118.8
34,2,16,98777.5,184.6,51.0,474.0,127.0,125.4
34,3,16,99391.7,172.3,51.0,390.0,117.5,116.7
34,4,16,98697.4,167.7,51.0,432.0,112.5,111.8
34,5,16,99625.8,176.4,51.0,432.0,119.6,118.5
34,6,16,98581.0,167.2,0.0,393.0,112.8,112.3
34,7,16,98399.4,160.2,51.0,642.0,104.7,104.1
34,8,16,102548.9,230.6,51.0,798.0,172.0,170.5
34,9,16,102522.9,222.5,51.0,1158.0,168.2,166.6
34,10,16,102046.9,209.0,51.0,1191.0,151.7,149.0
34,11,16,102191.1,223.2,51.0,1311.0,168.0,166.4
34,12,16,102054.5,214.7,0.0,636.0,160.4,159.3
34,13,16,102304.1,216.8,0.0,792.0,162.1,160.9
34,14,16,102753.1,225.2,51.0,1209.0,171.7,170.2
34,15,16,102591.3,227.6,51.0,645.0,166.5,165.0
34,16,16,1355.1,62.3,57.0,105.0,1.8,1.2
